date,daily_close_usd
2021-03-09,1835.7260259067073
2021-03-10,1865.7169129656668
2021-03-11,1802.324160879559
2021-03-12,1829.165400960042
2021-03-13,1769.4325242642567
2021-03-14,1923.3025390826288
2021-03-15,1867.4517598668558
2021-03-16,1794.927004017102
2021-03-17,1795.7699376387804
2021-03-18,1817.8436611138245
2021-03-19,1779.7545239553526
2021-03-20,1813.2032176672208
2021-03-21,1807.1124173580843
2021-03-22,1787.6350964510364
2021-03-23,1685.3985675149702
2021-03-24,1673.7828001609976
2021-03-25,1584.0132410650283
2021-03-26,1585.5561349358793
2021-03-27,1698.1519494185884
2021-03-28,1716.0584068585574
2021-03-29,1686.9837352476811
2021-03-30,1812.6719705781188
2021-03-31,1841.856571797272
2021-04-01,1917.390570163189
2021-04-02,1970.6376237171137
2021-04-03,2131.0421100392373
2021-04-04,2010.9408342955935
2021-04-05,2077.2253948688967
2021-04-06,2098.1243614626965
2021-04-07,2115.176569161171
2021-04-08,1986.3539589755062
2021-04-09,2080.588461281466
2021-04-10,2071.7332976974644
2021-04-11,2140.7084475705483
2021-04-12,2142.998285193491
2021-04-13,2139.991187236364
2021-04-14,2297.3344591115433
2021-04-15,2423.0452118027492
2021-04-16,2512.145915039602
2021-04-17,2427.9130735288095
2021-04-18,2337.5652302145377
2021-04-19,2243.457246777844
2021-04-20,2167.1858467200773
2021-04-21,2325.9952274526586
2021-04-22,2368.610959242571
2021-04-23,2486.559351801435
2021-04-24,2354.916316684459
2021-04-25,2220.289700479433
2021-04-26,2294.7764500513945
2021-04-27,2526.341253816742
2021-04-28,2633.1674064675026
2021-04-29,2735.460174440113
2021-04-30,2757.2136622423627
2021-05-01,2775.2857006036265
2021-05-02,2947.4772090291335
2021-05-03,2952.957818163421
2021-05-04,3394.2129189930624
2021-05-05,3231.064732228997
2021-05-06,3528.4412552356025
2021-05-07,3499.292068389085
2021-05-08,3487.260670084361
2021-05-09,3875.584342080591
2021-05-10,3895.38365521217
2021-05-11,3936.7421736747874
2021-05-12,4158.192323476363
2021-05-13,3935.5823199879437
2021-05-14,3717.3543968345775
2021-05-15,4078.6227636748467
2021-05-16,3676.8175250164163
2021-05-17,3611.303507864795
2021-05-18,3295.500209929439
2021-05-19,3377.6877460236956
2021-05-20,2495.5441907598356
2021-05-21,2752.7049492471892
2021-05-22,2410.2874282161183
2021-05-23,2310.008146285198
2021-05-24,2110.0824615354845
2021-05-25,2622.2183783718883
2021-05-26,2685.2241233539107
2021-05-27,2867.1305042806207
2021-05-28,2747.210292424072
2021-05-29,2433.2872059706433
2021-05-30,2282.708532596804
2021-05-31,2389.570559805345
2021-06-01,2703.141621237588
2021-06-02,2627.6249944642414
2021-06-03,2712.3620769297713
2021-06-04,2870.066345738151
2021-06-05,2697.372920127046
2021-06-06,2609.100560925178
2021-06-07,2710.1798597859934
2021-06-08,2589.379703935435
2021-06-09,2521.2071420316033
2021-06-10,2618.580875852797
2021-06-11,2488.280686181883
2021-06-12,2351.402091345188
2021-06-13,2388.0327891404977
2021-06-14,2513.92056937146
2021-06-15,2583.204831234673
2021-06-16,2562.5539182103016
2021-06-17,2369.2588426788393
2021-06-18,2374.774754408807
2021-06-19,2237.45311804894
2021-06-20,2178.163358414638
2021-06-21,2253.487134504932
2021-06-22,1896.3526755438318
2021-06-23,1874.509900644984
2021-06-24,1968.292300797549
2021-06-25,1989.7514653397216
2021-06-26,1834.687883734197
2021-06-27,1803.3478475230324
2021-06-28,1970.7268924758725
2021-06-29,2095.884471530191
2021-06-30,2180.1623520089356
2021-07-01,2277.0434065969953
2021-07-02,2125.0206930344025
2021-07-03,2156.5269536390165
2021-07-04,2217.2787219900474
2021-07-05,2332.129342325693
2021-07-06,2230.5712146012097
2021-07-07,2314.433436616298
2021-07-08,2317.690074553388
2021-07-09,2119.8326293155496
2021-07-10,2159.893153864385
2021-07-11,2120.887087920169
2021-07-12,2145.983670877146
2021-07-13,2040.4895236355442
2021-07-14,1943.6434184358902
2021-07-15,1998.0350891854362
2021-07-16,1913.358832507862
2021-07-17,1879.7424773795444
2021-07-18,1900.971754535551
2021-07-19,1901.734548786804
2021-07-20,1826.3914259644553
2021-07-21,1792.0815187433063
2021-07-22,1997.202777138738
2021-07-23,2024.1144484819422
2021-07-24,2111.1172635646913
2021-07-25,2179.2329654399114
2021-07-26,2190.79253884237
2021-07-27,2229.461315472253
2021-07-28,2281.9923268295015
2021-07-29,2300.689732087977
2021-07-30,2384.3232956486568
2021-07-31,2459.9676094946076
2021-08-01,2541.8063988699905
2021-08-02,2553.6556579062785
2021-08-03,2620.028710364832
2021-08-04,2521.1961836288397
2021-08-05,2728.3368240472705
2021-08-06,2819.312789705396
2021-08-07,2889.4153822273674
2021-08-08,3145.9345696283376
2021-08-09,3030.2651564812118
2021-08-10,3156.9523810329597
2021-08-11,3142.668732769184
2021-08-12,3167.3655891231215
2021-08-13,3036.4684637577834
2021-08-14,3318.692296009092
2021-08-15,3265.3935447552117
2021-08-16,3301.4565055427747
2021-08-17,3156.499717685306
2021-08-18,3024.6646513212963
2021-08-19,3043.806038233711
2021-08-20,3103.351175409082
2021-08-21,3276.629896968523
2021-08-22,3236.6972011737266
2021-08-23,3240.962556090394
2021-08-24,3334.1740565525456
2021-08-25,3203.8141847663646
2021-08-26,3223.597915428736
2021-08-27,3119.9894401434935
2021-08-28,3273.16541586003
2021-08-29,3247.0722406458763
2021-08-30,3236.009196256278
2021-08-31,3227.6106154798167
2021-09-01,3433.3903631158573
2021-09-02,3779.028911059502
2021-09-03,3790.1948773889458
2021-09-04,3917.698339963299
2021-09-05,3889.828207105878
2021-09-06,3951.000018259291
2021-09-07,3934.1905788574404
2021-09-08,3449.3210661728604
2021-09-09,3506.6482404921335
2021-09-10,3439.637968898049
2021-09-11,3208.459314100315
2021-09-12,3266.990414077238
2021-09-13,3418.228549190667
2021-09-14,3292.3057347430054
2021-09-15,3418.7231752266102
2021-09-16,3611.1704976706883
2021-09-17,3572.825388818075
2021-09-18,3406.2709229739485
2021-09-19,3432.9024099012327
2021-09-20,3326.9126235747312
2021-09-21,2937.437438574558
2021-09-22,2720.868222970259
2021-09-23,3062.3051102947743
2021-09-24,3153.2061327503798
2021-09-25,2933.5846829927136
2021-09-26,2943.1862086270703
2021-09-27,3052.3617890853984
2021-09-28,2946.4862570848018
2021-09-29,2808.9621412395786
2021-09-30,2853.1325742110107
2021-10-01,3010.1611271543775
2021-10-02,3299.2302240769213
2021-10-03,3388.7113941720654
2021-10-04,3426.260942509724
2021-10-05,3402.3552790203285
2021-10-06,3525.7181818193085
2021-10-07,3597.7775667326414
2021-10-08,3592.1467188422766
2021-10-09,3568.228849517828
2021-10-10,3589.8963705642013
2021-10-11,3433.3620545460685
2021-10-12,3535.933683293529
2021-10-13,3501.2500016696326
2021-10-14,3602.143578558631
2021-10-15,3788.8939620875153
2021-10-16,3869.0248489989003
2021-10-17,3848.0340748536964
2021-10-18,3836.669281407507
2021-10-19,3748.962485778668
2021-10-20,3862.8693411088598
2021-10-21,4141.16698169328
2021-10-22,4081.8846772948305
2021-10-23,3994.3007583309127
2021-10-24,4175.973004834841
2021-10-25,4078.4668049887014
2021-10-26,4224.471311055658
2021-10-27,4129.624766523941
2021-10-28,3939.0908757519
2021-10-29,4277.88921378829
2021-10-30,4419.375476302466
2021-10-31,4314.014128327594
2021-11-01,4291.790933644402
2021-11-02,4318.657069361311
2021-11-03,4598.218219911992
2021-11-04,4603.304014254703
2021-11-05,4554.397583761372
2021-11-06,4492.462074657988
2021-11-07,4525.404538520666
2021-11-08,4617.967802125788
2021-11-09,4799.894958434541
2021-11-10,4749.443614893582
2021-11-11,4631.808022232668
2021-11-12,4747.826264134997
2021-11-13,4685.482449881604
2021-11-14,4655.773183850906
2021-11-15,4636.536787831793
2021-11-16,4585.469551548844
2021-11-17,4264.232384095889
2021-11-18,4274.555798151127
2021-11-19,3983.0230834730737
2021-11-20,4299.9641781840355
2021-11-21,4429.088517436437
2021-11-22,4334.886037089604
2021-11-23,4099.331050438142
2021-11-24,4354.669504238149
2021-11-25,4267.360903665225
2021-11-26,4514.269350896048
2021-11-27,4050.6048293561453
2021-11-28,4074.4351668616614
2021-11-29,4297.449944721594
2021-11-30,4435.1374605388955
2021-12-01,4636.432246339915
2021-12-02,4584.290076426345
2021-12-03,4524.586219278288
2021-12-04,4236.403081122178
2021-12-05,4083.0225710370587
2021-12-06,4189.039746235636
2021-12-07,4329.533993130186
2021-12-08,4299.151042279082
2021-12-09,4421.38070963301
2021-12-10,4153.059285037042
2021-12-11,3921.0711232859558
2021-12-12,4060.768911374832
2021-12-13,4134.808546741577
2021-12-14,3786.755233270268
2021-12-15,3847.814414810712
2021-12-16,4009.723662635053
2021-12-17,3982.923363274519
2021-12-18,3883.9886953978385
2021-12-19,3974.547200827934
2021-12-20,3940.568176307142
2021-12-21,3952.540666583128
2021-12-22,4033.025226422686
2021-12-23,3991.43361501232
2021-12-24,4119.635554814797
2021-12-25,4047.800174325731
2021-12-26,4093.365737574437
2021-12-27,4076.1489142765085
2021-12-28,4041.237831948788
2021-12-29,3807.1123224211465
2021-12-30,3657.2705772306913
2021-12-31,3718.032195541042
2022-01-01,3680.4087548115644
2022-01-02,3771.4037310215012
2022-01-03,3830.8751622068658
2022-01-04,3766.2328380013355
2022-01-05,3801.7617422394096
2022-01-06,3559.8623007082397
2022-01-07,3417.2278760642016
2022-01-08,3188.573485089287
2022-01-09,3096.8306994182362
2022-01-10,3162.497598778253
2022-01-11,3075.7221114683334
2022-01-12,3243.952099640635
2022-01-13,3373.02397653585
2022-01-14,3254.7650856786076
2022-01-15,3313.0292837535967
2022-01-16,3335.6543478601757
2022-01-17,3355.3178163744956
2022-01-18,3214.399460774642
2022-01-19,3169.001845512677
2022-01-20,3112.3823240837464
2022-01-21,3004.0368748135065
2022-01-22,2520.5828464266683
2022-01-23,2344.3946058779115
2022-01-24,2509.850624947407
2022-01-25,2323.0533726410617
2022-01-26,2452.6009307242134
2022-01-27,2426.535863025463
2022-01-28,2338.8658765544646
2022-01-29,2549.174679524229
2022-01-30,2597.7829981718987
2022-01-31,2613.997332197527
2022-02-01,2690.2361116770862
2022-02-02,2796.178246406677
2022-02-03,2687.582182705547
2022-02-04,2673.6749557331686
2022-02-05,2988.957761449259
2022-02-06,3019.7557901952678
2022-02-07,3062.375512102446
2022-02-08,3145.461769503673
2022-02-09,3133.4874799362856
2022-02-10,3238.731098157681
2022-02-11,3076.7434341719354
2022-02-12,2927.9048609527827
2022-02-13,2913.835367866421
2022-02-14,2884.6729971837062
2022-02-15,2933.384543296165
2022-02-16,3180.496573931858
2022-02-17,3142.6095488987107
2022-02-18,2880.9783606539986
2022-02-19,2786.6484786436313
2022-02-20,2764.266172243621
2022-02-21,2634.1915899541964
2022-02-22,2575.094320812696
2022-02-23,2644.275621605893
2022-02-24,2592.8587800836126
2022-02-25,2598.272630261763
2022-02-26,2770.8476819621596
2022-02-27,2778.986464408591
2022-02-28,2626.923169030508
2022-03-01,2915.4426421150542
2022-03-02,2966.347410286788
2022-03-03,2941.0238836823946
2022-03-04,2834.093708096527
2022-03-05,2617.1058914063883
2022-03-06,2668.8282948571514
2022-03-07,2556.095755013009
2022-03-08,2496.83062639907
2022-03-09,2576.0742078376206
2022-03-10,2727.7740025046096
2022-03-11,2610.6836884515246
2022-03-12,2561.6145839216933
2022-03-13,2581.1088708911384
2022-03-14,2517.873854315388
2022-03-15,2590.2126690803466
2022-03-16,2620.155576594975
2022-03-17,2770.9149320124784
2022-03-18,2819.511927109917
2022-03-19,2940.842907499457
2022-03-20,2946.29175771794
2022-03-21,2860.2908294967697
2022-03-22,2894.9883554250973
2022-03-23,2969.6717449874104
2022-03-24,3020.330382504293
2022-03-25,3112.680307297306
2022-03-26,3102.7041259655925
2022-03-27,3137.441544021339
2022-03-28,3284.489356989091
2022-03-29,3344.799060288057
2022-03-30,3393.631036553991
2022-03-31,3384.214237304951
2022-04-01,3286.270950843247
2022-04-02,3441.083885069635
2022-04-03,3447.6067366725124
2022-04-04,3527.150310788982
2022-04-05,3528.5459858566383
2022-04-06,3429.8138987495054
2022-04-07,3179.9145114126904
2022-04-08,3242.128433909201
2022-04-09,3187.5781944096393
2022-04-10,3266.290463820837
2022-04-11,3219.4749012774937
2022-04-12,2986.453334443589
2022-04-13,3028.726205305913
2022-04-14,3123.8576617425997
2022-04-15,3020.385678030209
2022-04-16,3037.7560361105393
2022-04-17,3071.5992218178294
2022-04-18,2993.3799463206115
2022-04-19,3062.4975112157654
2022-04-20,3102.775371418193
2022-04-21,3082.363121272169
2022-04-22,2983.6608856000403
2022-04-23,2963.2997393058804
2022-04-24,2935.27780642126
2022-04-25,2926.4210596727207
2022-04-26,3012.9300521233527
2022-04-27,2801.498803790415
2022-04-28,2888.5433421955618
2022-04-29,2932.82015362707
2022-04-30,2817.4066435531977
2022-05-01,2734.580284776204
2022-05-02,2832.930245057678
2022-05-03,2865.3081688499597
2022-05-04,2787.745973946392
2022-05-05,2939.4192695471993
2022-05-06,2747.9857530550075
2022-05-07,2699.558539182167
2022-05-08,2645.0772644441167
2022-05-09,2523.214013451296
2022-05-10,2246.7235496542144
2022-05-11,2341.917077663585
2022-05-12,2064.3266049073045
2022-05-13,1966.2034257090534
2022-05-14,2012.3896508663602
2022-05-15,2062.7814181024223
2022-05-16,2144.116694072934
2022-05-17,2026.9730854650109
2022-05-18,2099.7772482437294
2022-05-19,1918.261508632594
2022-05-20,2022.4229359759497
2022-05-21,1966.5899969684333
2022-05-22,1977.6190240536062
2022-05-23,2047.1321483057782
2022-05-24,1976.3833120176005
2022-05-25,1979.2375965054362
2022-05-26,1943.2651595206833
2022-05-27,1807.6714268083306
2022-05-28,1725.0274434778105
2022-05-29,1797.6687225306744
2022-05-30,1814.6412199406873
2022-05-31,1994.0606678361783
2022-06-01,1948.9544644690577
2022-06-02,1828.2324822936996
2022-06-03,1832.6794958193457
2022-06-04,1775.8567488844608
2022-06-05,1805.392008273286
2022-06-06,1807.0859473373177
2022-06-07,1858.6233766088512
2022-06-08,1819.7765590897927
2022-06-09,1794.038949308087
2022-06-10,1788.9752195569015
2022-06-11,1663.926373459802
2022-06-12,1529.1596854513432
2022-06-13,1446.3274785689603
2022-06-14,1201.5786283114521
2022-06-15,1214.6687199552603
2022-06-16,1234.217393068197
2022-06-17,1067.6682419023969
2022-06-18,1086.7415010460531
2022-06-19,996.4888137368885
2022-06-20,1126.5995968935351
2022-06-21,1135.2213735096486
2022-06-22,1124.0793408401971
2022-06-23,1051.3656012792142
2022-06-24,1145.106790192802
2022-06-25,1235.2506999903774
2022-06-26,1243.218332021196
2022-06-27,1200.6769927207629
2022-06-28,1192.9501708737166
2022-06-29,1143.997364793226
2022-06-30,1100.070288385443
2022-07-01,1052.4537291342026
2022-07-02,1066.5663540225453
2022-07-03,1067.4467135623681
2022-07-04,1074.9504739783474
2022-07-05,1154.6701762357857
2022-07-06,1134.6272051492672
2022-07-07,1188.2348164178593
2022-07-08,1239.9739714064244
2022-07-09,1229.5940314935651
2022-07-10,1217.388652080692
2022-07-11,1168.474388533293
2022-07-12,1095.9434314887233
2022-07-13,1040.7464807003053
2022-07-14,1114.2357238811394
2022-07-15,1191.1202017198148
2022-07-16,1231.2207138061208
2022-07-17,1353.0954844223388
2022-07-18,1339.7875279585028
2022-07-19,1570.0220356976115
2022-07-20,1539.73270120388
2022-07-21,1517.4350490625447
2022-07-22,1575.8517978162395
2022-07-23,1537.360964759242
2022-07-24,1550.26793533822
2022-07-25,1605.1877062730794
2022-07-26,1442.5654229168404
2022-07-27,1441.1358701347867
2022-07-28,1632.6669080088502
2022-07-29,1725.9995062038017
2022-07-30,1736.134237914678
2022-07-31,1696.7194144882244
2022-08-01,1686.8243536807322
2022-08-02,1637.4265819882148
2022-08-03,1635.8584286818436
2022-08-04,1621.309715864897
2022-08-05,1613.1879190795803
2022-08-06,1717.042068844077
2022-08-07,1690.3534428522785
2022-08-08,1698.9145233956856
2022-08-09,1775.4441822920362
2022-08-10,1708.554143633827
2022-08-11,1850.7225341664341
2022-08-12,1881.1661832266834
2022-08-13,1960.0021731389095
2022-08-14,1983.2367411977216
2022-08-15,1936.3900966614215
2022-08-16,1906.029654933185
2022-08-17,1880.6579830234002
2022-08-18,1833.4917004021543
2022-08-19,1852.4643456208696
2022-08-20,1617.047757054176
2022-08-21,1577.968051846192
2022-08-22,1625.413769788122
2022-08-23,1617.9491764888733
2022-08-24,1666.598864947977
2022-08-25,1658.8677824443669
2022-08-26,1697.377246361902
2022-08-27,1506.8044447283132
2022-08-28,1495.3316632653632
2022-08-29,1440.01803176131
2022-08-30,1554.414079420842
2022-08-31,1523.1943335115689
2022-09-01,1550.2120061205944
2022-09-02,1587.43866868911
2022-09-03,1578.0015895533822
2022-09-04,1558.321658335384
2022-09-05,1574.8038334934477
2022-09-06,1620.273695939368
2022-09-07,1559.5175086307204
2022-09-08,1630.411820922313
2022-09-09,1636.2489075391757
2022-09-10,1719.1668580895612
2022-09-11,1780.782530501992
2022-09-12,1759.0060897638193
2022-09-13,1709.4938417049875
2022-09-14,1574.0101557808587
2022-09-15,1632.5994837927005
2022-09-16,1472.4753516801943
2022-09-17,1430.447490378377
2022-09-18,1469.3740857077378
2022-09-19,1337.8471666705868
2022-09-20,1380.2828606645933
2022-09-21,1324.4527896365908
2022-09-22,1252.8719987529275
2022-09-23,1329.0886746543629
2022-09-24,1327.548233539649
2022-09-25,1317.7643646667395
2022-09-26,1293.7681436859714
2022-09-27,1332.1702247019382
2022-09-28,1330.0851953115255
2022-09-29,1341.1465991410507
2022-09-30,1331.7183245977658
2022-10-01,1328.9256376245125
2022-10-02,1308.9316252145845
2022-10-03,1276.7886514264853
2022-10-04,1323.4440555017213
2022-10-05,1364.3861333172604
2022-10-06,1350.7549915705192
2022-10-07,1353.8465619644996
2022-10-08,1321.4997133726113
2022-10-09,1314.8043333546107
2022-10-10,1324.7309602945597
2022-10-11,1292.3372106613035
2022-10-12,1278.7436475446625
2022-10-13,1292.4255218065507
2022-10-14,1290.039610463033
2022-10-15,1297.6741848743563
2022-10-16,1275.2079251031266
2022-10-17,1308.8139809666582
2022-10-18,1330.4519102135118
2022-10-19,1307.931649890003
2022-10-20,1286.0115948361317
2022-10-21,1281.560960856468
2022-10-22,1296.377211506173
2022-10-23,1312.045715204679
2022-10-24,1365.0632833998184
2022-10-25,1345.631658769316
2022-10-26,1460.2518126441776
2022-10-27,1570.1691887116485
2022-10-28,1517.4183255481494
2022-10-29,1556.228886046293
2022-10-30,1617.5653669602466
2022-10-31,1588.909723156984
2022-11-01,1571.5839692271998
2022-11-02,1583.2537656548502
2022-11-03,1521.3337168907394
2022-11-04,1529.4705165610435
2022-11-05,1644.0259863165916
2022-11-06,1626.24261096934
2022-11-07,1573.0503360163993
2022-11-08,1572.4899105877057
2022-11-09,1333.8950603727708
2022-11-10,1090.5320850050073
2022-11-11,1297.122369516108
2022-11-12,1285.6834225787668
2022-11-13,1253.4286969992784
2022-11-14,1221.0734145649512
2022-11-15,1242.6944703624629
2022-11-16,1250.9345599690323
2022-11-17,1218.9050013824783
2022-11-18,1199.3183014573933
2022-11-19,1212.1436476512647
2022-11-20,1219.0961612052424
2022-11-21,1141.9398229813978
2022-11-22,1110.5586329578582
2022-11-23,1135.8283783757392
2022-11-24,1183.8733074367412
2022-11-25,1202.1393589869758
2022-11-26,1201.6741009762504
2022-11-27,1207.8389414115536
2022-11-28,1199.5086602221193
2022-11-29,1171.255145215881
2022-11-30,1217.6601364044488
2022-12-01,1292.7114483187256
2022-12-02,1276.352846450307
2022-12-03,1295.034083008392
2022-12-04,1245.7123119546868
2022-12-05,1281.6776753508923
2022-12-06,1258.8899122495275
2022-12-07,1272.5397751387725
2022-12-08,1233.9523704690225
2022-12-09,1283.2498911662017
2022-12-10,1263.0076221621625
2022-12-11,1266.9199585747058
2022-12-12,1266.1133196689796
2022-12-13,1272.1365819529692
2022-12-14,1318.3180878187025
2022-12-15,1310.3461041202345
2022-12-16,1266.6309128126097
2022-12-17,1163.6569756380097
2022-12-18,1188.057211837554
2022-12-19,1183.2332599329204
2022-12-20,1167.3041415932075
2022-12-21,1217.6478801447638
2022-12-22,1213.9157840055107
2022-12-23,1218.2714193948236
2022-12-24,1220.775492871167
2022-12-25,1220.6253997976182
2022-12-26,1219.812090929352
2022-12-27,1225.2273119875783
2022-12-28,1211.0464698137082
2022-12-29,1189.6174294688458
2022-12-30,1201.77962304351
2022-12-31,1198.6701663611075
2023-01-01,1196.5676778456757
2023-01-02,1200.4076928343302
2023-01-03,1214.351289892902
2023-01-04,1215.132304793536
2023-01-05,1256.052876385306
2023-01-06,1250.012860640656
2023-01-07,1269.9628255398973
2023-01-08,1264.7143351481586
2023-01-09,1284.2519144399594
2023-01-10,1322.732522861347
2023-01-11,1336.0593125901862
2023-01-12,1388.4955981155008
2023-01-13,1416.6558541313393
2023-01-14,1448.659421957995
2023-01-15,1551.201896100525
2023-01-16,1551.2324433591707
2023-01-17,1577.5707500092312
2023-01-18,1568.2870361673008
2023-01-19,1515.0429629668258
2023-01-20,1549.7261200127512
2023-01-21,1660.5729312231717
2023-01-22,1624.5550819780292
2023-01-23,1629.0177040605834
2023-01-24,1631.8909065146058
2023-01-25,1553.2940809336365
2023-01-26,1616.4446782386258
2023-01-27,1602.5707264482116
2023-01-28,1598.9999619846155
2023-01-29,1571.195117149683
2023-01-30,1646.928696524277
2023-01-31,1568.2724738140544
2023-02-01,1586.1124988451554
2023-02-02,1642.8616856339734
2023-02-03,1647.9111000505636
2023-02-04,1664.7367367993313
2023-02-05,1668.4853020834682
2023-02-06,1631.0706019491217
2023-02-07,1617.0304024642478
2023-02-08,1674.752107640146
2023-02-09,1651.2791967214437
2023-02-10,1545.7387122015589
2023-02-11,1514.7414390375047
2023-02-12,1542.8998831059967
2023-02-13,1514.8254895240598
2023-02-14,1508.0120051023616
2023-02-15,1558.0727069885572
2023-02-16,1675.5351874379012
2023-02-17,1652.6148043569913
2023-02-18,1700.3579206040451
2023-02-19,1691.413567360143
2023-02-20,1680.4750988734659
2023-02-21,1699.9513138248328
2023-02-22,1655.6331492810114
2023-02-23,1642.3180594411788
2023-02-24,1650.4290070598176
2023-02-25,1607.602891384
2023-02-26,1592.7846525466953
2023-02-27,1640.4155116124011
2023-02-28,1634.2410992062808
2023-03-01,1604.7632540579907
2023-03-02,1662.9768686945615
2023-03-03,1647.829309146877
2023-03-04,1568.9031897607076
2023-03-05,1568.1226292205945
2023-03-06,1563.9979979755358
2023-03-07,1566.8437546609375
2023-03-08,1563.338158894273
2023-03-09,1534.4154722278715
2023-03-10,1440.3417679932147
2023-03-11,1426.1564764942223
2023-03-12,1468.8409987102643
2023-03-13,1585.958777641033
2023-03-14,1679.3760519128741
2023-03-15,1708.567133475182
2023-03-16,1660.0493257954656
2023-03-17,1684.181150135529
2023-03-18,1793.7104620589093
2023-03-19,1768.597215599181
2023-03-20,1804.3179977585353
2023-03-21,1746.875031509469
2023-03-22,1812.3770608587445
2023-03-23,1747.686819114504
2023-03-24,1824.218235512457
2023-03-25,1751.1565139128707
2023-03-26,1755.4777152113963
2023-03-27,1779.396599150868
2023-03-28,1719.8985161385367
2023-03-29,1777.0587958818394
2023-03-30,1794.310432624886
2023-03-31,1794.2603529613364
2023-04-01,1824.2723592949908
2023-04-02,1823.8405327774224
2023-04-03,1795.9281060679116
2023-04-04,1811.2180641773666
2023-04-05,1873.5083571965624
2023-04-06,1911.2807141363915
2023-04-07,1872.6846363551429
2023-04-08,1866.1305411317355
2023-04-09,1853.2334720265678
2023-04-10,1858.6191510805902
2023-04-11,1910.6253790112617
2023-04-12,1895.3409549657763
2023-04-13,1918.8828893400052
2023-04-14,2014.7103034337429
2023-04-15,2101.8891965184825
2023-04-16,2092.9984714226593
2023-04-17,2119.7928128138637
2023-04-18,2073.952637726691
2023-04-19,2103.4649094160022
2023-04-20,1935.549853759404
2023-04-21,1945.629244885986
2023-04-22,1852.9800746184353
2023-04-23,1876.4672417949055
2023-04-24,1863.5250722045969
2023-04-25,1841.3488646150547
2023-04-26,1870.2541756323342
2023-04-27,1865.6429445108809
2023-04-28,1909.3923654066996
2023-04-29,1892.420341577803
2023-04-30,1907.7113986863428
2023-05-01,1883.7361540803515
2023-05-02,1830.1470237227675
2023-05-03,1869.2720017507563
2023-05-04,1904.0101988545337
2023-05-05,1890.1217291730936
2023-05-06,1993.5810768991487
2023-05-07,1898.8029564082024
2023-05-08,1898.455098743043
2023-05-09,1848.9175513249577
2023-05-10,1846.2651583359059
2023-05-11,1843.659959213532
2023-05-12,1797.1002656435967
2023-05-13,1808.664941067037
2023-05-14,1797.0633158794058
2023-05-15,1799.8707980396582
2023-05-16,1821.566388574679
2023-05-17,1823.8727150316688
2023-05-18,1821.2571188912443
2023-05-19,1802.795136575072
2023-05-20,1812.038630487699
2023-05-21,1819.1141461223606
2023-05-22,1806.1320131600557
2023-05-23,1818.9091825424932
2023-05-24,1853.3381337438484
2023-05-25,1801.4579013400862
2023-05-26,1806.1312322024455
